Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Macedonia,Meat,Online,C,3/16/2015,604124295,4/2/2015,2659,421.89,364.69,1121805.51,969710.71,152094.8
Europe,Kosovo,Fruits,Online,C,3/7/2015,720229613,3/11/2015,803,9.33,6.92,7491.99,5556.76,1935.23
Europe,Austria,Personal Care,Online,M,7/31/2014,967258059,8/8/2014,2009,81.73,56.67,164195.57,113850.03,50345.54
Europe,Poland,Cereal,Offline,M,6/10/2011,520390880,7/24/2011,4080,205.7,117.11,839256,477808.8,361447.2
Europe,Bosnia and Herzegovina,Fruits,Offline,L,10/15/2016,623821580,10/31/2016,1523,9.33,6.92,14209.59,10539.16,3670.43
Europe,Bulgaria,Meat,Online,C,7/20/2010,273662412,7/23/2010,1644,421.89,364.69,693587.16,599550.36,94036.8
Europe,Kosovo,Vegetables,Offline,M,3/8/2017,941061675,3/20/2017,9917,154.06,90.93,1527813.02,901752.81,626060.21
Europe,Moldova ,Meat,Online,M,12/7/2013,421456849,12/10/2013,7302,421.89,364.69,3080640.78,2662966.38,417674.4
Europe,Andorra,Cosmetics,Online,H,4/10/2012,291160714,5/26/2012,9780,437.2,263.33,4275816,2575367.4,1700448.6
Europe,Georgia,Fruits,Offline,M,1/21/2014,724085128,2/10/2014,1735,9.33,6.92,16187.55,12006.2,4181.35
Europe,Luxembourg,Vegetables,Online,M,9/30/2014,742569196,11/17/2014,1581,154.06,90.93,243568.86,143760.33,99808.53
Europe,Poland,Household,Online,M,7/29/2016,760346877,8/6/2016,2392,668.27,502.54,1598501.84,1202075.68,396426.16
Europe,Moldova ,Cosmetics,Online,M,11/5/2015,260630738,12/19/2015,5282,437.2,263.33,2309290.4,1390909.06,918381.34
Europe,Spain,Meat,Online,H,4/2/2013,462561166,5/2/2013,983,421.89,364.69,414717.87,358490.27,56227.6
Europe,Netherlands,Personal Care,Offline,H,10/2/2014,353475940,10/4/2014,240,81.73,56.67,19615.2,13600.8,6014.4
Europe,Armenia,Beverages,Online,H,6/5/2011,432031619,6/29/2011,6612,47.45,31.79,313739.4,210195.48,103543.92
Europe,Armenia,Household,Online,L,2/19/2012,104165685,3/6/2012,3796,668.27,502.54,2536752.92,1907641.84,629111.08
Europe,Ukraine,Personal Care,Online,M,2/26/2011,762117564,3/28/2011,6378,81.73,56.67,521273.94,361441.26,159832.68
Europe,Finland,Snacks,Offline,H,3/10/2013,918364179,4/11/2013,3223,152.58,97.44,491765.34,314049.12,177716.22
Europe,Georgia,Meat,Online,M,4/18/2011,913729751,5/9/2011,1793,421.89,364.69,756448.77,653889.17,102559.6
Europe,Armenia,Snacks,Online,H,2/28/2011,196346127,4/12/2011,2037,152.58,97.44,310805.46,198485.28,112320.18
Europe,Cyprus,Personal Care,Online,M,12/21/2014,553107821,1/13/2015,5751,81.73,56.67,470029.23,325909.17,144120.06
Europe,San Marino,Cereal,Online,M,5/8/2014,591774117,5/30/2014,7967,205.7,117.11,1638811.9,933015.37,705796.53
Europe,Cyprus,Personal Care,Online,C,6/2/2015,627432048,6/23/2015,9941,81.73,56.67,812477.93,563356.47,249121.46
Europe,Germany,Meat,Offline,M,1/14/2017,615290009,1/18/2017,6842,421.89,364.69,2886571.38,2495208.98,391362.4
Europe,Italy,Beverages,Online,H,8/13/2015,897317206,9/1/2015,4957,47.45,31.79,235209.65,157583.03,77626.62
Europe,Montenegro,Personal Care,Offline,L,11/14/2016,594699656,12/30/2016,3699,81.73,56.67,302319.27,209622.33,92696.94
Europe,Ukraine,Cosmetics,Offline,M,6/28/2017,574925124,7/13/2017,1975,437.2,263.33,863470,520076.75,343393.25
Europe,Ukraine,Beverages,Offline,M,3/19/2015,946421372,3/21/2015,5971,47.45,31.79,283323.95,189818.09,93505.86
Europe,Armenia,Clothes,Offline,C,2/21/2017,885998284,2/28/2017,5436,109.28,35.84,594046.08,194826.24,399219.84
Europe,Hungary,Household,Offline,L,7/17/2016,954065883,9/1/2016,8151,668.27,502.54,5447068.77,4096203.54,1350865.23
Europe,Malta,Beverages,Online,M,6/7/2015,994406735,6/30/2015,5906,47.45,31.79,280239.7,187751.74,92487.96
Europe,Austria,Personal Care,Online,M,7/9/2017,132069671,7/20/2017,1205,81.73,56.67,98484.65,68287.35,30197.3
Europe,Belarus,Household,Online,M,11/30/2013,990455090,12/14/2013,6526,668.27,502.54,4361130.02,3279576.04,1081553.98
Europe,Norway,Cereal,Offline,C,6/6/2015,445952498,7/7/2015,6109,205.7,117.11,1256621.3,715424.99,541196.31
Europe,Estonia,Office Supplies,Offline,M,4/26/2016,628055179,5/13/2016,4339,651.21,524.96,2825600.19,2277801.44,547798.75
Europe,Slovenia,Personal Care,Online,C,6/6/2010,243391644,6/27/2010,3851,81.73,56.67,314742.23,218236.17,96506.06
Europe,Ukraine,Clothes,Online,H,3/11/2015,823505389,3/30/2015,2400,109.28,35.84,262272,86016,176256
Europe,Ireland,Snacks,Online,L,12/30/2011,846413600,12/31/2011,1448,152.58,97.44,220935.84,141093.12,79842.72
Europe,Cyprus,Fruits,Offline,C,3/31/2012,850279843,4/10/2012,5556,9.33,6.92,51837.48,38447.52,13389.96
Europe,Austria,Office Supplies,Online,H,2/25/2010,268373954,2/28/2010,6672,651.21,524.96,4344873.12,3502533.12,842340
Europe,Serbia,Cosmetics,Online,H,3/25/2012,350550401,4/22/2012,4508,437.2,263.33,1970897.6,1187091.64,783805.96
Europe,San Marino,Personal Care,Online,C,5/27/2010,293178594,6/1/2010,6916,81.73,56.67,565244.68,391929.72,173314.96
Europe,Georgia,Baby Food,Online,H,7/14/2013,168960559,8/19/2013,8039,255.28,159.42,2052195.92,1281577.38,770618.54
Europe,Albania,Beverages,Offline,M,12/11/2014,270358788,1/24/2015,4028,47.45,31.79,191128.6,128050.12,63078.48
Europe,Italy,Personal Care,Offline,M,6/9/2016,589842927,7/28/2016,6485,81.73,56.67,530019.05,367504.95,162514.1
Europe,Poland,Cereal,Offline,C,2/10/2014,655328738,3/22/2014,5191,205.7,117.11,1067788.7,607918.01,459870.69
Europe,Albania,Vegetables,Online,M,8/7/2014,406564366,8/25/2014,286,154.06,90.93,44061.16,26005.98,18055.18
Europe,Spain,Clothes,Online,H,8/16/2012,374848639,9/6/2012,4897,109.28,35.84,535144.16,175508.48,359635.68
Europe,Slovakia,Fruits,Offline,L,8/14/2012,393858420,8/29/2012,314,9.33,6.92,2929.62,2172.88,756.74
Europe,Malta,Beverages,Online,C,10/21/2013,435463559,10/27/2013,2199,47.45,31.79,104342.55,69906.21,34436.34
Europe,Sweden,Vegetables,Offline,C,12/7/2016,284403264,12/27/2016,101,154.06,90.93,15560.06,9183.93,6376.13
Europe,Romania,Personal Care,Online,L,4/21/2010,917904984,4/24/2010,7338,81.73,56.67,599734.74,415844.46,183890.28
Europe,Switzerland,Vegetables,Online,C,10/4/2012,670274865,11/13/2012,8082,154.06,90.93,1245112.92,734896.26,510216.66
Europe,Luxembourg,Cosmetics,Offline,M,1/30/2015,380684268,2/23/2015,1789,437.2,263.33,782150.8,471097.37,311053.43
Europe,Romania,Personal Care,Offline,H,9/30/2014,264526593,10/7/2014,8152,81.73,56.67,666262.96,461973.84,204289.12
Europe,Ukraine,Personal Care,Offline,C,4/17/2017,485929429,5/19/2017,6171,81.73,56.67,504355.83,349710.57,154645.26
Europe,Serbia,Office Supplies,Offline,C,8/24/2014,209736573,9/24/2014,4568,651.21,524.96,2974727.28,2398017.28,576710
Europe,Belgium,Office Supplies,Offline,M,1/5/2016,233440434,2/17/2016,9067,651.21,524.96,5904521.07,4759812.32,1144708.75
Europe,Austria,Vegetables,Offline,L,5/5/2011,384483993,6/19/2011,6212,154.06,90.93,957020.72,564857.16,392163.56
Europe,Belarus,Beverages,Online,H,8/15/2010,311921012,8/26/2010,3214,47.45,31.79,152504.3,102173.06,50331.24
Europe,Switzerland,Baby Food,Online,L,9/9/2010,128003442,10/23/2010,7918,255.28,159.42,2021307.04,1262287.56,759019.48
Europe,Italy,Beverages,Offline,C,7/27/2013,981154048,8/9/2013,4141,47.45,31.79,196490.45,131642.39,64848.06
Europe,Germany,Personal Care,Online,L,12/3/2012,287917602,1/5/2013,71,81.73,56.67,5802.83,4023.57,1779.26
Europe,Cyprus,Snacks,Offline,L,12/4/2014,548343789,12/6/2014,5967,152.58,97.44,910444.86,581424.48,329020.38
Europe,Cyprus,Meat,Online,L,3/2/2016,498089492,3/22/2016,4604,421.89,364.69,1942381.56,1679032.76,263348.8
Europe,Moldova ,Snacks,Offline,C,3/1/2015,251907765,4/7/2015,3961,152.58,97.44,604369.38,385959.84,218409.54
Europe,Malta,Snacks,Online,L,5/26/2015,339999663,6/13/2015,2311,152.58,97.44,352612.38,225183.84,127428.54
Europe,Russia,Cereal,Offline,M,6/29/2012,958366000,8/3/2012,651,205.7,117.11,133910.7,76238.61,57672.09
Europe,Norway,Cereal,Online,M,11/4/2015,481114327,11/24/2015,1276,205.7,117.11,262473.2,149432.36,113040.84
Europe,Liechtenstein,Cereal,Offline,L,10/16/2014,194785726,11/13/2014,280,205.7,117.11,57596,32790.8,24805.2
Europe,Andorra,Beverages,Online,C,4/24/2016,443544518,4/28/2016,3534,47.45,31.79,167688.3,112345.86,55342.44
Europe,San Marino,Clothes,Online,H,7/30/2013,467138516,8/8/2013,5523,109.28,35.84,603553.44,197944.32,405609.12
Europe,Bosnia and Herzegovina,Vegetables,Online,H,11/27/2016,184708344,12/2/2016,8159,154.06,90.93,1256975.54,741897.87,515077.67
Europe,Bosnia and Herzegovina,Office Supplies,Offline,H,10/19/2015,640394628,11/7/2015,5856,651.21,524.96,3813485.76,3074165.76,739320
Europe,Andorra,Vegetables,Offline,L,10/15/2016,403337991,11/24/2016,5529,154.06,90.93,851797.74,502751.97,349045.77
Europe,Andorra,Vegetables,Online,C,3/3/2013,967679059,3/19/2013,6592,154.06,90.93,1015563.52,599410.56,416152.96
Europe,Macedonia,Snacks,Online,L,7/11/2017,125339686,7/24/2017,9653,152.58,97.44,1472854.74,940588.32,532266.42
Europe,Croatia,Personal Care,Offline,M,3/29/2013,396832883,3/31/2013,523,81.73,56.67,42744.79,29638.41,13106.38
Europe,Switzerland,Cosmetics,Offline,M,3/18/2014,209445178,4/20/2014,8337,437.2,263.33,3644936.4,2195382.21,1449554.19
Europe,Switzerland,Clothes,Offline,M,5/21/2011,933963048,6/24/2011,9275,109.28,35.84,1013572,332416,681156
Europe,Greece,Cereal,Online,H,5/5/2015,587598884,6/13/2015,2422,205.7,117.11,498205.4,283640.42,214564.98
Europe,Ireland,Personal Care,Online,C,10/3/2014,941524302,10/9/2014,6819,81.73,56.67,557316.87,386432.73,170884.14
Europe,Denmark,Cosmetics,Offline,M,7/22/2012,805974042,7/28/2012,4484,437.2,263.33,1960404.8,1180771.72,779633.08
Europe,Estonia,Beverages,Offline,L,2/19/2016,217859160,3/5/2016,8222,47.45,31.79,390133.9,261377.38,128756.52
Europe,Andorra,Vegetables,Offline,L,12/15/2013,727426946,2/3/2014,653,154.06,90.93,100601.18,59377.29,41223.89
Europe,Belgium,Fruits,Offline,M,5/4/2011,187103450,5/14/2011,6924,9.33,6.92,64600.92,47914.08,16686.84
Europe,Romania,Cereal,Online,H,3/14/2016,572634732,4/1/2016,4197,205.7,117.11,863322.9,491510.67,371812.23
Europe,Serbia,Vegetables,Online,C,8/31/2014,285343968,9/5/2014,8476,154.06,90.93,1305812.56,770722.68,535089.88
Europe,Slovenia,Vegetables,Offline,M,4/21/2013,886763894,5/27/2013,1997,154.06,90.93,307657.82,181587.21,126070.61
Europe,Moldova ,Beverages,Offline,C,11/4/2013,436606395,12/3/2013,389,47.45,31.79,18458.05,12366.31,6091.74
Europe,Kosovo,Cosmetics,Online,L,9/26/2010,845738112,10/23/2010,1557,437.2,263.33,680720.4,410004.81,270715.59
Europe,Belarus,Fruits,Online,C,6/24/2014,669353473,7/7/2014,5422,9.33,6.92,50587.26,37520.24,13067.02
Europe,Belgium,Cosmetics,Online,M,9/29/2015,147826898,11/5/2015,4119,437.2,263.33,1800826.8,1084656.27,716170.53
Europe,Spain,Cosmetics,Online,C,3/2/2011,832057130,4/2/2011,3050,437.2,263.33,1333460,803156.5,530303.5
Europe,Lithuania,Office Supplies,Online,H,8/23/2011,212106788,9/26/2011,5967,651.21,524.96,3885770.07,3132436.32,753333.75
Europe,Russia,Personal Care,Online,M,9/14/2014,371814954,10/8/2014,7162,81.73,56.67,585350.26,405870.54,179479.72
Europe,Ireland,Fruits,Online,L,9/19/2016,548015487,10/9/2016,8815,9.33,6.92,82243.95,60999.8,21244.15
Europe,Spain,Vegetables,Offline,M,4/14/2011,305569112,6/3/2011,3545,154.06,90.93,546142.7,322346.85,223795.85
Europe,Slovakia,Snacks,Offline,C,11/16/2016,536095750,12/26/2016,1500,152.58,97.44,228870,146160,82710
Europe,Armenia,Household,Offline,L,9/9/2015,621577537,9/16/2015,7461,668.27,502.54,4985962.47,3749450.94,1236511.53
Europe,Bulgaria,Cosmetics,Offline,H,5/6/2017,826968657,6/15/2017,7258,437.2,263.33,3173197.6,1911249.14,1261948.46
Europe,Montenegro,Household,Offline,L,11/25/2010,546544349,12/12/2010,3473,668.27,502.54,2320901.71,1745321.42,575580.29
Europe,Luxembourg,Household,Offline,C,9/5/2016,463591134,10/1/2016,5773,668.27,502.54,3857922.71,2901163.42,956759.29
Europe,Macedonia,Office Supplies,Offline,C,12/17/2015,696839892,1/2/2016,9264,651.21,524.96,6032809.44,4863229.44,1169580
Europe,United Kingdom,Personal Care,Offline,M,9/22/2011,509380948,9/27/2011,5997,81.73,56.67,490134.81,339849.99,150284.82
Europe,Russia,Clothes,Offline,M,7/28/2011,221628844,9/1/2011,3755,109.28,35.84,410346.4,134579.2,275767.2
Europe,Estonia,Beverages,Online,H,2/29/2016,650208079,3/19/2016,9875,47.45,31.79,468568.75,313926.25,154642.5
Europe,Moldova ,Meat,Offline,L,6/14/2010,229105556,8/3/2010,6280,421.89,364.69,2649469.2,2290253.2,359216
Europe,Ukraine,Office Supplies,Offline,M,3/11/2016,660481584,4/20/2016,33,651.21,524.96,21489.93,17323.68,4166.25
Europe,Kosovo,Office Supplies,Offline,H,8/3/2014,168487203,9/21/2014,7962,651.21,524.96,5184934.02,4179731.52,1005202.5
Europe,Russia,Meat,Online,M,12/20/2010,609952628,1/31/2011,7392,421.89,364.69,3118610.88,2695788.48,422822.4
Europe,Slovakia,Baby Food,Offline,H,5/30/2012,891808593,6/11/2012,4835,255.28,159.42,1234278.8,770795.7,463483.1
Europe,San Marino,Fruits,Online,L,7/10/2017,765734040,8/4/2017,6574,9.33,6.92,61335.42,45492.08,15843.34
Europe,San Marino,Cereal,Offline,L,5/18/2012,125349128,6/6/2012,2447,205.7,117.11,503347.9,286568.17,216779.73
Europe,Netherlands,Vegetables,Offline,H,3/12/2017,688698422,4/1/2017,22,154.06,90.93,3389.32,2000.46,1388.86
Europe,France,Household,Online,L,6/16/2011,367328155,7/30/2011,9419,668.27,502.54,6294435.13,4733424.26,1561010.87
Europe,Belgium,Cereal,Offline,L,11/14/2012,495450627,12/26/2012,3705,205.7,117.11,762118.5,433892.55,328225.95
Europe,Belarus,Personal Care,Online,M,7/24/2013,638856971,8/21/2013,829,81.73,56.67,67754.17,46979.43,20774.74
Europe,Slovakia,Vegetables,Offline,M,6/1/2016,936664998,7/5/2016,8843,154.06,90.93,1362352.58,804093.99,558258.59
Europe,Belgium,Cosmetics,Offline,C,5/21/2011,695059764,6/29/2011,2485,437.2,263.33,1086442,654375.05,432066.95
Europe,Belarus,Beverages,Online,H,3/8/2010,681713092,3/22/2010,2908,47.45,31.79,137984.6,92445.32,45539.28
Europe,Denmark,Beverages,Offline,H,9/26/2010,511155498,11/4/2010,1126,47.45,31.79,53428.7,35795.54,17633.16
Europe,France,Personal Care,Online,H,10/16/2010,762655293,11/11/2010,5504,81.73,56.67,449841.92,311911.68,137930.24
Europe,Romania,Personal Care,Offline,L,1/14/2015,119935786,1/27/2015,519,81.73,56.67,42417.87,29411.73,13006.14
Europe,Czech Republic,Snacks,Online,M,8/31/2010,755605590,9/11/2010,9340,152.58,97.44,1425097.2,910089.6,515007.6
Europe,Moldova ,Meat,Online,M,6/13/2010,907047402,8/1/2010,4338,421.89,364.69,1830158.82,1582025.22,248133.6
Europe,Norway,Fruits,Offline,L,8/12/2013,638937652,9/6/2013,4705,9.33,6.92,43897.65,32558.6,11339.05
Europe,France,Cereal,Offline,H,2/26/2016,449206340,4/3/2016,8993,205.7,117.11,1849860.1,1053170.23,796689.87
Europe,Romania,Beverages,Online,L,7/10/2010,864071118,7/18/2010,6700,47.45,31.79,317915,212993,104922
Europe,Russia,Office Supplies,Online,C,12/16/2010,253211104,12/27/2010,9648,651.21,524.96,6282874.08,5064814.08,1218060
Europe,Belgium,Fruits,Online,M,11/10/2013,609939754,11/30/2013,3582,9.33,6.92,33420.06,24787.44,8632.62
Europe,Lithuania,Cereal,Offline,M,2/6/2014,907691991,3/9/2014,5086,205.7,117.11,1046190.2,595621.46,450568.74
Europe,Georgia,Fruits,Offline,C,1/28/2017,460693061,2/25/2017,8169,9.33,6.92,76216.77,56529.48,19687.29
Europe,Switzerland,Office Supplies,Offline,H,4/5/2013,424541604,5/17/2013,150,651.21,524.96,97681.5,78744,18937.5
Europe,Czech Republic,Household,Online,L,8/25/2014,571161448,9/30/2014,8220,668.27,502.54,5493179.4,4130878.8,1362300.6
Europe,Netherlands,Beverages,Online,H,2/4/2011,985039174,3/10/2011,3836,47.45,31.79,182018.2,121946.44,60071.76
Europe,Romania,Clothes,Online,H,11/16/2015,522323358,11/20/2015,5944,109.28,35.84,649560.32,213032.96,436527.36
Europe,Latvia,Vegetables,Offline,M,10/5/2016,486461150,11/13/2016,3519,154.06,90.93,542137.14,319982.67,222154.47
Europe,Slovenia,Cosmetics,Online,M,1/24/2017,949912965,3/6/2017,9210,437.2,263.33,4026612,2425269.3,1601342.7
Europe,France,Fruits,Online,L,4/20/2013,103499639,6/6/2013,6698,9.33,6.92,62492.34,46350.16,16142.18
Europe,Slovakia,Personal Care,Offline,C,12/23/2016,877687728,2/7/2017,6158,81.73,56.67,503293.34,348973.86,154319.48
Europe,Greece,Baby Food,Offline,H,1/15/2015,288073384,2/16/2015,6171,255.28,159.42,1575332.88,983780.82,591552.06
Europe,Latvia,Household,Online,H,8/3/2016,607756221,8/11/2016,7426,668.27,502.54,4962573.02,3731862.04,1230710.98
Europe,Liechtenstein,Household,Online,H,2/13/2017,291179597,2/20/2017,5368,668.27,502.54,3587273.36,2697634.72,889638.64
Europe,San Marino,Fruits,Online,L,10/25/2010,875220096,11/6/2010,5930,9.33,6.92,55326.9,41035.6,14291.3
Europe,Greece,Household,Offline,C,3/11/2016,799848306,4/23/2016,1743,668.27,502.54,1164794.61,875927.22,288867.39
Europe,Czech Republic,Meat,Offline,M,12/5/2011,693583905,1/6/2012,5745,421.89,364.69,2423758.05,2095144.05,328614
Europe,Sweden,Meat,Online,C,1/18/2015,437083184,2/19/2015,1482,421.89,364.69,625240.98,540470.58,84770.4
Europe,Macedonia,Vegetables,Offline,C,7/10/2017,759594142,7/12/2017,9641,154.06,90.93,1485292.46,876656.13,608636.33
Europe,Denmark,Household,Online,L,5/16/2010,702815854,6/6/2010,7684,668.27,502.54,5134986.68,3861517.36,1273469.32
Europe,Sweden,Snacks,Online,C,6/1/2013,971899354,6/1/2013,5471,152.58,97.44,834765.18,533094.24,301670.94
Europe,Czech Republic,Office Supplies,Online,M,2/16/2010,521681344,4/3/2010,5957,651.21,524.96,3879257.97,3127186.72,752071.25
Europe,Iceland,Office Supplies,Offline,L,1/18/2012,239554154,2/13/2012,8253,651.21,524.96,5374436.13,4332494.88,1041941.25
Europe,Lithuania,Office Supplies,Online,M,4/17/2011,982566821,6/5/2011,2212,651.21,524.96,1440476.52,1161211.52,279265
Europe,United Kingdom,Cosmetics,Online,C,5/5/2017,887501180,6/20/2017,176,437.2,263.33,76947.2,46346.08,30601.12
Europe,Macedonia,Fruits,Online,H,10/25/2010,278513133,11/5/2010,7080,9.33,6.92,66056.4,48993.6,17062.8
Europe,Albania,Baby Food,Offline,L,5/18/2012,152191388,6/22/2012,5669,255.28,159.42,1447182.32,903751.98,543430.34
Europe,Croatia,Personal Care,Offline,C,5/5/2014,309655511,5/21/2014,2802,81.73,56.67,229007.46,158789.34,70218.12
Europe,Luxembourg,Meat,Offline,M,12/18/2010,469129359,1/26/2011,4657,421.89,364.69,1964741.73,1698361.33,266380.4
Europe,Armenia,Snacks,Online,L,6/16/2017,951698243,7/3/2017,7514,152.58,97.44,1146486.12,732164.16,414321.96
Europe,Malta,Snacks,Online,L,1/27/2012,981808078,1/28/2012,7683,152.58,97.44,1172272.14,748631.52,423640.62
Europe,Cyprus,Cereal,Online,M,3/27/2013,833706796,4/3/2013,1223,205.7,117.11,251571.1,143225.53,108345.57
Europe,Croatia,Office Supplies,Online,H,6/9/2010,650078475,6/18/2010,1522,651.21,524.96,991141.62,798989.12,192152.5
Europe,Sweden,Snacks,Offline,H,10/27/2012,507531726,11/11/2012,8771,152.58,97.44,1338279.18,854646.24,483632.94
Europe,Netherlands,Personal Care,Online,C,3/10/2012,544741475,3/25/2012,9963,81.73,56.67,814275.99,564603.21,249672.78
Europe,Italy,Baby Food,Online,H,1/15/2011,926826655,2/16/2011,7458,255.28,159.42,1903878.24,1188954.36,714923.88
Europe,Czech Republic,Household,Online,L,2/21/2011,759086453,2/27/2011,9405,668.27,502.54,6285079.35,4726388.7,1558690.65
Europe,Germany,Baby Food,Offline,C,11/1/2014,523899209,11/16/2014,2273,255.28,159.42,580251.44,362361.66,217889.78
Europe,Albania,Clothes,Online,M,4/7/2011,647943866,4/18/2011,9843,109.28,35.84,1075643.04,352773.12,722869.92
Europe,Romania,Cereal,Offline,C,9/29/2012,812632358,10/17/2012,4828,205.7,117.11,993119.6,565407.08,427712.52
Europe,Belarus,Cosmetics,Online,L,10/17/2014,231861150,11/1/2014,1722,437.2,263.33,752858.4,453454.26,299404.14
Europe,Andorra,Snacks,Online,M,5/3/2010,348080623,5/19/2010,3646,152.58,97.44,556306.68,355266.24,201040.44
Europe,Germany,Office Supplies,Online,L,9/11/2013,368865811,10/16/2013,4445,651.21,524.96,2894628.45,2333447.2,561181.25
Europe,Denmark,Personal Care,Online,L,2/4/2016,478840672,2/9/2016,8451,81.73,56.67,690700.23,478918.17,211782.06
Europe,Sweden,Cereal,Online,L,7/19/2010,772643411,8/25/2010,1210,205.7,117.11,248897,141703.1,107193.9
Europe,Poland,Beverages,Online,M,8/22/2013,742843854,9/4/2013,2859,47.45,31.79,135659.55,90887.61,44771.94
Europe,Serbia,Beverages,Offline,C,12/23/2012,308582627,2/9/2013,5312,47.45,31.79,252054.4,168868.48,83185.92
Europe,Latvia,Personal Care,Online,L,3/29/2011,140499961,4/30/2011,5915,81.73,56.67,483432.95,335203.05,148229.9
Europe,Liechtenstein,Cereal,Online,M,12/13/2010,856648051,12/23/2010,50,205.7,117.11,10285,5855.5,4429.5
Europe,Slovakia,Cosmetics,Offline,H,6/13/2012,780899035,7/30/2012,4233,437.2,263.33,1850667.6,1114675.89,735991.71
Europe,Monaco,Meat,Offline,L,7/15/2013,177147090,8/17/2013,615,421.89,364.69,259462.35,224284.35,35178
Europe,Portugal,Office Supplies,Offline,C,2/17/2012,775849616,3/5/2012,9997,651.21,524.96,6510146.37,5248025.12,1262121.25
Europe,Macedonia,Meat,Online,C,12/14/2013,979200112,12/30/2013,5928,421.89,364.69,2500963.92,2161882.32,339081.6
Europe,Vatican City,Snacks,Offline,M,10/18/2014,429123675,11/11/2014,6086,152.58,97.44,928601.88,593019.84,335582.04
Europe,San Marino,Vegetables,Offline,L,2/19/2012,515771901,3/19/2012,7222,154.06,90.93,1112621.32,656696.46,455924.86
Europe,Ukraine,Cereal,Online,C,8/7/2012,626109397,9/15/2012,8539,205.7,117.11,1756472.3,1000002.29,756470.01
Europe,Czech Republic,Household,Offline,H,12/5/2012,574247491,12/17/2012,1448,668.27,502.54,967654.96,727677.92,239977.04
Europe,Russia,Snacks,Online,M,1/5/2013,941933286,2/8/2013,7846,152.58,97.44,1197142.68,764514.24,432628.44
Europe,France,Cereal,Offline,L,8/28/2010,797718417,10/15/2010,1462,205.7,117.11,300733.4,171214.82,129518.58
Europe,Estonia,Cereal,Online,C,10/14/2013,220607459,10/17/2013,1504,205.7,117.11,309372.8,176133.44,133239.36
Europe,Ireland,Baby Food,Offline,L,7/19/2010,629301440,7/29/2010,3135,255.28,159.42,800302.8,499781.7,300521.1
Europe,Macedonia,Clothes,Offline,H,8/1/2016,431432092,9/13/2016,9198,109.28,35.84,1005157.44,329656.32,675501.12
Europe,Andorra,Baby Food,Online,H,9/27/2010,442318427,10/8/2010,707,255.28,159.42,180482.96,112709.94,67773.02
Europe,Austria,Cosmetics,Offline,L,7/24/2010,540982520,9/1/2010,7604,437.2,263.33,3324468.8,2002361.32,1322107.48
Europe,Iceland,Clothes,Offline,C,11/11/2010,563939225,12/19/2010,1004,109.28,35.84,109717.12,35983.36,73733.76
Europe,Austria,Cereal,Online,H,12/24/2015,323293578,2/2/2016,8609,205.7,117.11,1770871.3,1008199.99,762671.31
Europe,Estonia,Snacks,Online,L,7/22/2015,507040774,7/25/2015,3488,152.58,97.44,532199.04,339870.72,192328.32
Europe,Greece,Office Supplies,Offline,M,4/2/2013,516599738,5/9/2013,2197,651.21,524.96,1430708.37,1153337.12,277371.25
Europe,Belarus,Clothes,Online,H,7/22/2016,383611094,8/26/2016,7902,109.28,35.84,863530.56,283207.68,580322.88
Europe,San Marino,Baby Food,Offline,M,6/3/2016,412416303,6/11/2016,2004,255.28,159.42,511581.12,319477.68,192103.44
Europe,Croatia,Cosmetics,Offline,M,2/15/2012,364715468,2/19/2012,6267,437.2,263.33,2739932.4,1650289.11,1089643.29
Europe,Netherlands,Personal Care,Offline,H,5/8/2010,392752492,6/3/2010,3045,81.73,56.67,248867.85,172560.15,76307.7
Europe,Hungary,Fruits,Offline,H,1/4/2014,633992946,1/6/2014,1456,9.33,6.92,13584.48,10075.52,3508.96
Europe,San Marino,Clothes,Online,C,10/30/2011,937875640,11/30/2011,7098,109.28,35.84,775669.44,254392.32,521277.12
Europe,Belarus,Vegetables,Online,C,8/12/2016,614054477,8/16/2016,1220,154.06,90.93,187953.2,110934.6,77018.6
Europe,Sweden,Baby Food,Offline,H,3/29/2011,369170081,4/3/2011,4486,255.28,159.42,1145186.08,715158.12,430027.96
Europe,Albania,Clothes,Offline,C,1/16/2016,357930982,3/5/2016,8586,109.28,35.84,938278.08,307722.24,630555.84
Europe,Russia,Office Supplies,Offline,M,3/15/2013,586812674,3/31/2013,9766,651.21,524.96,6359716.86,5126759.36,1232957.5
Europe,Sweden,Fruits,Online,L,4/11/2016,311221492,5/7/2016,6210,9.33,6.92,57939.3,42973.2,14966.1
Europe,Sweden,Snacks,Online,M,5/28/2012,274989354,7/10/2012,4316,152.58,97.44,658535.28,420551.04,237984.24
Europe,Cyprus,Office Supplies,Offline,L,5/8/2013,897785842,5/12/2013,3636,651.21,524.96,2367799.56,1908754.56,459045
Europe,Romania,Meat,Online,H,5/22/2017,929812705,5/25/2017,1097,421.89,364.69,462813.33,400064.93,62748.4
Europe,Ukraine,Cosmetics,Online,H,1/29/2012,202047002,3/6/2012,9053,437.2,263.33,3957971.6,2383926.49,1574045.11
Europe,Kosovo,Fruits,Online,L,8/27/2011,919922006,9/18/2011,4219,9.33,6.92,39363.27,29195.48,10167.79
